customer_id,customer_age,customer_income,employment_duration,loan_grade,loan_amount_in_thousand,loan_int_rate,term_years,cred_hist_length,Current_loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,Income_bracket,Loan_amount_bracket,loan_int_rate_bracket,home_ownership,Cluster
10886.0,23,70000.0,7.0,A,6.0,7.51,3,2,0,True,False,False,False,False,False,False,False,True,False,high,low,very low rate,MORTGAGE,2
10887.0,23,39000.0,2.0,C,10.0,15.2,3,3,1,False,False,False,True,False,False,False,False,True,False,low,medium,very high rate,RENT,0
10888.0,24,45000.0,1.0,A,10.0,6.54,4,3,0,False,False,False,True,False,True,False,False,False,False,low,medium,very low rate,RENT,2
10889.0,24,70000.0,9.0,A,12.0,11.36,7,4,0,True,False,False,False,True,False,False,False,False,False,high,high,medium rate,MORTGAGE,2
10890.0,26,70000.0,10.0,A,2.5,10.99,6,3,0,True,False,False,False,True,False,False,False,False,False,high,very low,medium rate,MORTGAGE,2
10891.0,22,45000.0,4.0,A,10.0,7.51,2,2,0,False,False,False,True,False,True,False,False,False,False,low,medium,very low rate,RENT,2
10892.0,24,45000.0,3.0,A,10.0,7.51,4,2,0,False,False,False,True,True,False,False,False,False,False,low,medium,very low rate,RENT,2
10893.0,26,70000.0,10.0,A,5.0,9.88,6,4,0,True,False,False,False,False,True,False,False,False,False,high,low,low rate,MORTGAGE,3
10894.0,22,39000.0,2.0,C,10.0,16.07,2,2,1,False,False,False,True,False,False,False,False,True,False,low,medium,very high rate,RENT,0
10895.0,26,70000.0,6.0,C,10.0,14.59,6,4,0,True,False,False,False,False,False,True,False,False,False,high,medium,very high rate,MORTGAGE,0
10896.0,22,70000.0,6.0,A,6.0,7.14,2,4,0,True,False,False,False,False,True,False,False,False,False,high,low,very low rate,MORTGAGE,2
10897.0,25,70000.0,4.0,C,12.0,14.59,7,2,0,False,False,True,False,False,False,True,False,False,False,high,high,very high rate,OTHER,0
10898.0,26,70000.0,5.0,A,4.5,7.51,6,4,0,True,False,False,False,False,False,False,False,True,False,high,low,very low rate,MORTGAGE,2
10899.0,22,45000.0,3.0,D,10.0,17.93,2,2,0,False,False,False,True,False,False,False,False,True,False,low,medium,very high rate,RENT,0
10900.0,21,45000.0,3.0,A,10.0,10.25,1,2,0,False,False,False,True,False,True,False,False,False,False,low,medium,medium rate,RENT,1
10901.0,24,70000.0,9.0,A,16.0,10.62,7,2,0,True,False,False,False,True,False,False,False,False,False,high,very high,medium rate,MORTGAGE,2
10902.0,24,70000.0,1.0,A,25.0,10.62,7,2,0,True,False,False,False,False,False,False,False,False,True,high,very high,medium rate,MORTGAGE,2
10903.0,24,70000.0,2.0,D,12.0,17.56,7,3,0,True,False,False,False,False,False,False,False,True,False,high,high,very high rate,MORTGAGE,0
10904.0,24,70000.0,8.0,A,4.8,11.36,4,2,0,True,False,False,False,False,False,True,False,False,False,high,low,medium rate,MORTGAGE,2
10905.0,24,45000.0,0.0,B,10.0,13.11,4,4,0,False,False,False,True,False,False,False,False,False,True,low,medium,high rate,RENT,1
10906.0,25,70000.0,9.0,B,12.8,13.11,7,4,0,True,False,False,False,False,False,False,True,False,False,high,high,high rate,MORTGAGE,1
10907.0,22,70000.0,6.0,A,11.0,11.36,7,3,0,True,False,False,False,False,False,False,True,False,False,high,high,medium rate,MORTGAGE,2
10908.0,24,70000.0,8.0,A,6.0,7.88,4,3,0,True,False,False,False,False,False,False,False,False,True,high,low,low rate,MORTGAGE,3
10909.0,25,45000.0,3.0,B,10.0,12.87,5,3,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,1
10910.0,22,39000.0,3.0,C,10.0,14.83,2,3,1,False,False,False,True,False,True,False,False,False,False,low,medium,very high rate,RENT,0
10911.0,21,45000.0,5.0,A,10.0,7.9,1,2,0,False,False,False,True,False,True,False,False,False,False,low,medium,low rate,RENT,3
10912.0,24,39000.0,1.0,C,10.0,14.11,4,3,1,False,False,False,True,True,False,False,False,False,False,low,medium,very high rate,RENT,0
10913.0,25,45000.0,1.0,A,10.0,11.89,5,3,0,False,False,False,True,True,False,False,False,False,False,low,medium,high rate,RENT,0
10914.0,26,70000.0,0.0,A,7.0,7.88,6,4,0,True,False,False,False,False,True,False,False,False,False,high,medium,low rate,MORTGAGE,3
10915.0,25,70000.0,9.0,A,14.0,10.25,7,4,0,True,False,False,False,True,False,False,False,False,False,high,high,medium rate,MORTGAGE,2
10916.0,23,70000.0,5.0,A,3.0,7.51,3,4,0,True,False,False,False,False,False,False,False,True,False,high,very low,very low rate,MORTGAGE,2
10917.0,23,70000.0,1.0,A,10.0,10.99,3,4,0,True,False,False,False,False,False,False,False,False,True,high,medium,medium rate,MORTGAGE,2
10918.0,26,45000.0,4.0,C,10.0,14.11,6,2,0,False,False,False,True,False,False,False,True,False,False,low,medium,very high rate,RENT,0
10919.0,24,70000.0,0.0,A,15.0,12.18,7,2,0,False,False,True,False,False,True,False,False,False,False,high,very high,high rate,OTHER,2
10920.0,25,70000.0,9.0,A,5.0,8.59,5,3,0,False,False,True,False,False,False,True,False,False,False,high,low,low rate,OTHER,3
10921.0,23,23000.0,0.0,A,4.325,11.11,3,3,0,False,False,False,True,False,False,False,False,True,False,very low,very low,medium rate,RENT,1
10922.0,23,48000.0,1.0,A,4.325,5.42,3,4,0,False,False,False,True,False,False,False,False,False,True,low,very low,very low rate,RENT,2
10923.0,25,23000.0,4.0,A,4.3,11.86,5,3,0,False,False,False,True,False,False,False,True,False,False,very low,very low,medium rate,RENT,1
10924.0,24,30000.0,1.0,A,4.3,9.63,4,4,0,False,False,False,True,False,False,False,True,False,False,very low,very low,low rate,RENT,0
10925.0,22,52000.0,7.0,B,4.3,12.42,2,2,0,False,False,False,True,True,False,False,False,False,False,medium,very low,high rate,RENT,1
10926.0,22,70000.0,6.0,A,12.0,12.53,7,2,0,False,False,True,False,False,False,False,True,False,False,high,high,high rate,OTHER,2
10927.0,23,108000.0,4.0,A,4.3,11.83,3,4,0,False,False,False,True,False,False,False,False,False,True,very high,very low,medium rate,RENT,1
10928.0,23,30000.0,0.0,A,4.275,11.86,3,4,0,False,False,False,True,False,True,False,False,False,False,very low,very low,medium rate,RENT,1
10929.0,22,27500.0,1.0,A,4.25,10.99,2,2,0,False,False,False,True,False,False,False,False,False,True,very low,very low,medium rate,RENT,1
10930.0,25,70000.0,9.0,A,16.0,12.18,7,4,0,True,False,False,False,False,False,True,False,False,False,high,very high,high rate,MORTGAGE,2
10931.0,24,35000.0,8.0,A,4.25,6.99,4,2,0,False,False,False,True,False,False,False,False,True,False,very low,very low,very low rate,RENT,0
10932.0,24,70000.0,8.0,A,24.25,12.18,7,2,0,False,False,True,False,False,False,False,False,True,False,high,very high,high rate,OTHER,2
10933.0,23,45600.0,5.0,B,4.25,11.86,3,2,0,False,False,False,True,False,False,False,True,False,False,low,very low,medium rate,RENT,1
10934.0,22,50000.0,7.0,A,4.25,12.69,2,4,0,False,False,False,True,False,False,False,True,False,False,medium,very low,high rate,RENT,3
10935.0,23,70000.0,7.0,A,15.0,11.14,7,4,0,True,False,False,False,True,False,False,False,False,False,high,very high,medium rate,MORTGAGE,2
10936.0,26,70000.0,10.0,A,12.0,8.94,7,2,0,True,False,False,False,False,False,True,False,False,False,high,high,low rate,MORTGAGE,3
10937.0,26,48000.0,10.0,A,4.225,9.83,6,2,0,False,False,False,True,False,False,False,False,True,False,low,very low,low rate,RENT,3
10938.0,22,70000.0,6.0,C,25.0,15.31,7,4,0,True,False,False,False,False,False,False,False,True,False,high,very high,very high rate,MORTGAGE,0
10939.0,22,70000.0,5.0,B,15.0,13.92,7,2,0,True,False,False,False,True,False,False,False,False,False,high,very high,very high rate,MORTGAGE,0
10940.0,22,45500.0,0.0,A,10.0,5.99,2,4,0,False,False,False,True,False,False,False,False,False,True,low,medium,very low rate,RENT,2
10941.0,26,70000.0,1.0,B,7.0,14.26,6,4,0,True,False,False,False,False,False,False,True,False,False,high,medium,very high rate,MORTGAGE,0
10942.0,24,39600.0,7.0,A,10.0,10.36,4,3,1,False,False,False,True,False,False,True,False,False,False,low,medium,medium rate,RENT,1
10943.0,24,70000.0,1.0,A,9.0,11.83,4,3,0,True,False,False,False,False,True,False,False,False,False,high,medium,medium rate,MORTGAGE,2
10944.0,24,70000.0,8.0,A,10.0,7.74,4,3,0,True,False,False,False,False,False,False,False,False,True,high,medium,low rate,MORTGAGE,3
10945.0,22,45600.0,5.0,C,10.0,14.61,2,4,0,False,False,False,True,False,False,False,False,False,True,low,medium,very high rate,RENT,0
10946.0,23,45756.0,8.0,A,10.0,7.29,3,2,0,False,False,False,True,False,False,False,True,False,False,low,medium,very low rate,RENT,2
10947.0,26,70000.0,3.0,B,5.4,12.53,6,4,0,True,False,False,False,False,False,False,False,True,False,high,low,high rate,MORTGAGE,1
10948.0,26,70000.0,6.0,A,12.0,11.26,7,4,0,True,False,False,False,False,False,True,False,False,False,high,high,medium rate,MORTGAGE,2
10949.0,22,70000.0,0.0,A,15.0,11.26,7,3,0,False,False,True,False,False,False,False,True,False,False,high,very high,medium rate,OTHER,1
10950.0,23,70000.0,5.0,A,20.0,12.21,7,4,0,True,False,False,False,False,True,False,False,False,False,high,very high,high rate,MORTGAGE,2
10951.0,23,70000.0,4.0,B,6.0,13.16,3,4,0,True,False,False,False,False,False,False,False,False,True,high,low,high rate,MORTGAGE,1
10952.0,22,70000.0,0.0,C,9.6,15.37,2,2,0,True,False,False,False,False,True,False,False,False,False,high,medium,very high rate,MORTGAGE,0
10953.0,22,46200.0,0.0,A,10.0,7.29,2,3,0,False,False,False,True,False,False,False,False,False,True,low,medium,very low rate,RENT,2
10954.0,24,46256.0,7.0,A,10.0,11.48,4,3,0,False,False,False,True,False,True,False,False,False,False,low,medium,medium rate,RENT,1
10955.0,23,46585.0,3.0,B,10.0,13.57,3,4,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,1
10956.0,23,70000.0,4.0,A,8.4,8.0,3,3,0,True,False,False,False,False,True,False,False,False,False,high,medium,low rate,MORTGAGE,3
10957.0,22,70000.0,2.0,D,16.0,16.63,7,3,0,True,False,False,False,False,True,False,False,False,False,high,very high,very high rate,MORTGAGE,0
10958.0,22,70000.0,3.0,C,18.0,14.42,7,3,0,True,False,False,False,False,True,False,False,False,False,high,very high,very high rate,MORTGAGE,0
10959.0,21,30000.0,0.0,A,4.2,6.92,1,4,0,False,False,False,True,False,True,False,False,False,False,very low,very low,very low rate,RENT,0
10960.0,25,30000.0,0.0,B,4.2,12.23,5,4,0,False,False,False,True,False,False,False,True,False,False,very low,very low,high rate,RENT,1
10961.0,24,70000.0,4.0,A,9.0,9.63,4,2,0,False,True,False,False,False,False,False,False,True,False,high,medium,low rate,OTHER,3
10962.0,22,30000.0,2.0,C,4.2,15.31,2,2,1,False,False,False,True,False,False,False,False,False,True,very low,very low,very high rate,RENT,0
10963.0,24,70000.0,2.0,A,8.95,11.89,4,3,0,True,False,False,False,False,False,False,False,True,False,high,medium,high rate,MORTGAGE,2
10964.0,25,31200.0,4.0,A,4.2,8.9,5,3,0,False,False,False,True,False,False,False,True,False,False,very low,very low,low rate,RENT,0
10965.0,22,31200.0,3.0,B,4.2,13.57,2,2,0,False,False,False,True,False,False,False,False,False,True,very low,very low,high rate,RENT,1
10966.0,26,34000.0,4.0,D,4.2,16.82,6,3,1,False,False,False,True,False,False,False,False,True,False,very low,very low,very high rate,RENT,0
10967.0,24,70000.0,1.0,A,15.0,11.46,7,2,0,True,False,False,False,False,False,False,False,False,True,high,very high,medium rate,MORTGAGE,2
10968.0,26,34400.0,5.0,A,4.2,8.9,6,3,0,False,False,False,True,False,False,False,True,False,False,very low,very low,low rate,RENT,0
10969.0,24,70000.0,9.0,A,7.5,8.32,4,2,0,True,False,False,False,False,False,False,True,False,False,high,medium,low rate,MORTGAGE,3
10970.0,22,29000.0,6.0,A,4.2,6.62,2,2,1,False,False,False,True,False,False,True,False,False,False,very low,very low,very low rate,RENT,0
10971.0,21,29000.0,2.0,C,4.2,15.62,1,3,1,False,False,False,True,False,False,False,True,False,False,very low,very low,very high rate,RENT,0
10972.0,24,35000.0,0.0,A,4.2,10.37,4,4,0,False,False,False,True,False,False,False,False,True,False,very low,very low,medium rate,RENT,1
10973.0,22,29000.0,0.0,C,4.2,14.74,2,2,1,False,False,False,True,False,False,True,False,False,False,very low,very low,very high rate,RENT,0
10974.0,22,36000.0,7.0,A,4.2,8.49,2,4,0,False,False,False,True,False,False,False,False,True,False,low,very low,low rate,RENT,3
10975.0,21,36895.0,6.0,A,4.2,9.32,1,3,0,False,False,False,True,False,False,False,True,False,False,low,very low,low rate,RENT,3
10976.0,26,64000.0,9.0,C,8.0,12.17,6,4,1,True,False,False,False,True,False,False,False,False,False,high,medium,high rate,MORTGAGE,0
10977.0,25,36996.0,4.0,A,4.2,11.11,5,3,0,False,False,False,True,False,False,False,True,False,False,low,very low,medium rate,RENT,1
10978.0,24,38400.0,8.0,A,4.2,6.76,4,4,0,False,False,False,True,False,False,False,False,False,True,low,very low,very low rate,RENT,2
10979.0,21,40000.0,0.0,A,4.2,7.51,1,4,0,False,False,False,True,False,False,False,True,False,False,low,very low,very low rate,RENT,2
10980.0,25,40000.0,2.0,A,4.2,9.63,5,2,0,False,False,False,True,False,True,False,False,False,False,low,very low,low rate,RENT,3
10981.0,24,70092.0,0.0,A,13.95,11.14,7,2,0,True,False,False,False,True,False,False,False,False,False,high,high,medium rate,MORTGAGE,2
10982.0,23,41000.0,5.0,C,4.2,14.54,3,3,0,False,False,False,True,False,True,False,False,False,False,low,very low,very high rate,RENT,0
10983.0,23,70200.0,3.0,A,5.0,7.14,3,2,0,True,False,False,False,False,False,False,True,False,False,high,low,very low rate,MORTGAGE,2
10984.0,24,42000.0,9.0,A,4.2,7.9,4,2,0,False,False,False,True,False,True,False,False,False,False,low,very low,low rate,RENT,3
10985.0,25,70224.0,1.0,B,21.0,13.22,7,4,0,True,False,False,False,False,True,False,False,False,False,high,very high,high rate,MORTGAGE,1
10986.0,23,70236.0,7.0,B,8.7,13.47,3,4,0,True,False,False,False,False,True,False,False,False,False,high,medium,high rate,MORTGAGE,1
10987.0,22,36000.0,4.0,A,4.2,9.91,2,2,1,False,False,False,True,False,False,False,True,False,False,low,very low,low rate,RENT,3
10988.0,25,36499.0,1.0,A,4.2,10.99,5,4,1,False,False,False,True,False,False,True,False,False,False,low,very low,medium rate,RENT,1
10989.0,22,70404.0,5.0,C,14.075,14.74,7,4,0,True,False,False,False,False,True,False,False,False,False,high,very high,very high rate,MORTGAGE,0
10990.0,25,37000.0,1.0,E,4.2,18.53,5,2,1,False,False,False,True,True,False,False,False,False,False,low,very low,very high rate,RENT,0
10991.0,24,47500.0,4.0,A,4.2,8.9,4,4,0,False,False,False,True,False,False,False,False,True,False,low,very low,low rate,RENT,3
10992.0,23,70500.0,2.0,B,10.5,13.92,7,4,0,False,False,True,False,False,True,False,False,False,False,high,high,very high rate,OTHER,0
10993.0,26,48000.0,10.0,A,4.2,6.92,6,3,0,False,False,False,True,False,False,False,True,False,False,low,very low,very low rate,RENT,2
10994.0,23,70572.0,8.0,A,14.5,5.99,7,3,0,True,False,False,False,False,True,False,False,False,False,high,very high,very low rate,MORTGAGE,2
10995.0,22,70600.0,6.0,B,7.45,13.06,2,4,0,True,False,False,False,False,False,False,True,False,False,high,medium,high rate,MORTGAGE,1
10996.0,26,55080.0,10.0,A,2.5,7.66,6,3,1,True,False,False,False,False,False,False,True,False,False,medium,very low,very low rate,MORTGAGE,2
10997.0,26,70800.0,6.0,A,8.5,6.54,6,3,0,True,False,False,False,False,True,False,False,False,False,high,medium,very low rate,MORTGAGE,2
10998.0,23,70800.0,6.0,C,9.6,14.195,3,4,0,True,False,False,False,False,True,False,False,False,False,high,medium,very high rate,MORTGAGE,0
10999.0,26,70885.0,10.0,A,1.0,6.39,6,4,0,True,False,False,False,True,False,False,False,False,False,high,very low,very low rate,MORTGAGE,2
11000.0,24,55243.0,6.0,A,2.9,9.62,4,2,1,True,False,False,False,False,False,False,True,False,False,medium,very low,low rate,MORTGAGE,3
11001.0,26,53000.0,11.0,B,4.2,14.22,6,4,0,False,False,False,True,False,True,False,False,False,False,medium,very low,very high rate,RENT,0
11002.0,25,71000.0,9.0,A,7.2,6.62,5,4,0,True,False,False,False,True,False,False,False,False,False,high,medium,very low rate,MORTGAGE,2
11003.0,23,55000.0,7.0,A,4.2,9.91,3,3,0,False,False,False,True,False,False,False,True,False,False,medium,very low,low rate,RENT,3
11004.0,23,71000.0,7.0,A,9.6,7.51,3,4,0,True,False,False,False,False,True,False,False,False,False,high,medium,very low rate,MORTGAGE,2
11005.0,25,65000.0,4.0,A,6.0,8.9,5,2,1,True,False,False,False,False,False,False,False,True,False,high,low,low rate,MORTGAGE,3
11006.0,26,71000.0,2.0,A,4.4,5.42,6,4,0,True,False,False,False,True,False,False,False,False,False,high,very low,very low rate,MORTGAGE,2
11007.0,23,71000.0,7.0,A,7.5,9.99,3,3,0,True,False,False,False,True,False,False,False,False,False,high,medium,low rate,MORTGAGE,3
11009.0,21,71000.0,5.0,A,6.0,7.88,1,4,0,True,False,False,False,False,False,False,False,False,True,high,low,low rate,MORTGAGE,3
11010.0,22,71000.0,6.0,B,1.5,15.23,2,2,0,True,False,False,False,False,False,False,False,False,True,high,very low,very high rate,MORTGAGE,0
11011.0,23,54000.0,2.0,A,4.2,10.99,3,2,1,False,False,False,True,False,False,False,True,False,False,medium,very low,medium rate,RENT,1
11012.0,26,71000.0,10.0,C,6.0,15.62,6,3,0,True,False,False,False,False,False,True,False,False,False,high,low,very high rate,MORTGAGE,0
11013.0,24,71000.0,4.0,A,14.0,10.99,7,3,0,False,False,True,False,False,False,False,False,True,False,high,high,medium rate,OTHER,1
11014.0,23,61000.0,3.0,A,4.2,6.03,3,4,0,False,False,False,True,False,False,False,False,True,False,medium,very low,very low rate,RENT,2
11015.0,23,71000.0,7.0,A,8.5,5.79,3,2,0,True,False,False,False,False,False,False,False,False,True,high,medium,very low rate,MORTGAGE,2
11016.0,23,62000.0,2.0,A,4.2,5.42,3,3,0,False,False,False,True,False,False,False,True,False,False,medium,very low,very low rate,RENT,2
11017.0,25,63000.0,6.0,B,4.2,14.22,5,4,0,False,False,False,True,False,False,False,False,False,True,high,very low,very high rate,RENT,0
11019.0,24,71000.0,6.0,A,10.0,10.36,4,4,0,True,False,False,False,False,False,False,True,False,False,high,medium,medium rate,MORTGAGE,2
11021.0,24,71000.0,8.0,A,3.5,11.49,4,2,0,True,False,False,False,False,True,False,False,False,False,high,very low,medium rate,MORTGAGE,2
11022.0,26,65000.0,3.0,A,4.2,7.29,6,2,0,False,False,False,True,False,False,True,False,False,False,high,very low,very low rate,RENT,2
11023.0,25,65000.0,2.0,A,4.2,7.9,5,2,0,False,False,False,True,True,False,False,False,False,False,high,very low,low rate,RENT,3
11024.0,23,60996.0,2.0,C,4.2,15.58,3,2,1,False,False,False,True,False,False,False,False,True,False,medium,very low,very high rate,RENT,0
11025.0,22,55250.0,2.0,C,7.4,14.84,2,2,1,True,False,False,False,False,False,False,True,False,False,medium,medium,very high rate,MORTGAGE,0
11026.0,26,69000.0,6.0,A,4.2,6.62,6,3,0,False,False,False,True,False,False,True,False,False,False,high,very low,very low rate,RENT,2
11027.0,24,71000.0,8.0,A,20.0,11.36,7,2,0,True,False,False,False,False,True,False,False,False,False,high,very high,medium rate,MORTGAGE,2
11028.0,22,71000.0,6.0,A,3.2,7.4,2,2,0,True,False,False,False,False,False,False,False,True,False,high,very low,very low rate,MORTGAGE,2
11029.0,22,72500.0,6.0,A,4.2,11.71,2,3,0,False,False,False,True,True,False,False,False,False,False,high,very low,medium rate,RENT,1
11030.0,21,30000.0,2.0,A,4.15,6.76,1,3,0,False,False,False,True,False,False,False,True,False,False,very low,very low,very low rate,RENT,0
